class,tweet
2,@BBCBristol He is a terrorist. I understand your his mother but anyone who kills people to induce fear has mental health problems...
2,It's islamaphobia but it's also the evil organization ICE and a poor immigrant.....liberals will lose there minds… https://t.co/dbuQvcRbMm
2,Police say killing of Muslim teen in Virginia was a case of road rage not a hate crime - Los Angeles Times… https://t.co/CweP6ZJrXl
2,Doctor Aneeqa Ghani from Mumbai threatens to chuck out Hindu patients to die if Islam is criticized !!  Let's... https://t.co/jxPpvAELKY
2,Pentagon Confirms Death of Islamic State 'Grand Mufti': The Pentagon has confirmed the death… https://t.co/atkNAvSTu5 #Terrorism #Security
2,@SatiriaNews Not allowing islamic terrorist to kill you will be considered islamophobic and hate crime.
2,London Van Attack: Brave Imam Stopped Assault on Suspect https://t.co/uBG81dAbNR
2,Backed by your hate mobs you have fuck all chance of uniting the nation. I wait for the response that will prove my… https://t.co/iUQSTlnwQG
2,Finsbury Park attack: Roses for Ramadan worshippers - Finsbury Park is home to a multitude of races and faiths... https://t.co/e3hXHHVA5W
2,@KTHopkins somewheres in the world there's probably a lot of deaths from a Islam attack. Africa Philippines Austr… https://t.co/DLRcyvtkq7
2,Muslim's at war Kill 7-Ram ACX Crystal freighter targeting USS Fitzgerald as Mindinao Christians are murdered in st… https://t.co/cZsBS5ZEAU
2,Trump’s Latest Half-Baked Muslim Ban https://t.co/tJCdK3eKk2
2,tucker just reported yet ANOTHER terror attack!  in brussels. explosion at train station. europeans need2 FORCE OUT EVERY PIECE OF ISLAM!!!
2,FAO @theresa_may Why do you allow Islamic terrorist groups to march through the streets of London? E.g. Hezbollah… https://t.co/Boy7aBImJu
2,limits of those laws had not been clearly defined This is the issue then. A ban on gay propaganda directed to mi… https://t.co/u4f4UFUciu
2,Egypt airstrikes kill 12 #Daesh militants - The Financial Express https://t.co/moAYTSWThE
2,since 9/11 There has been 180000 deaths from guns:and 94 deaths from Muslim terrorist. Do the math! Merchants of death ignore this.#NRA
2,@timesofindia Unless muslims fight against islamic terrorism  world will not stop blaming n suspecting them.
2,So it'll be illegal to hate the fact that you are scared of being blown up by a suicide bomber. Being randomly kill… https://t.co/w6z6utUvWn
2,Facebook posts 'glorifying' Finsbury Park terror attack reported to Government counter-extremism service https://t.co/9X9VTW2QYv
2,@PrisonPlanet @piersmorgan And those are the normal peaceful muslims. An 18 yr old honor student in MN said she would kill own child if gay.
2,@piecrust33 "Kill the Jews wherever u find them" A Koranic quote that would be allowed spoken on the streets even after Islamic murders.
2,Finsbury Park attack: What we know about the suspect https://t.co/qSorjx9C4X #NLU
2,@pperrin @katherinemcd12 @sdsimondav @AndyBurnhamGM People like Katherine will convert to Islam and kill her fellow… https://t.co/sDhj9Fmy1q
2,@PressSec @realDonaldTrump Why hasn't President Trump condemned the anti-Muslim attack in London and the murder of a Muslim teen in U.S.?
2,@ukhomeoffice @AmberRuddHR What about hate crime committed by radical islam?
2,I hate when ppl see islam as something bad stop blaming islam  Muslum ppl ain't terrorist
2,Islamic State beheads and dismembers dozens of women and children in jihad attack on Shia villages https://t.co/M789ReFwr3 via @Zeepertje
2,MURDER flat out. The police can and will kill black men with impunity there is no justice under the law.… https://t.co/WnwHm93CEA
2,72Years Old Mother Of Finsbury Park 'Terrorist' Darren Osborne Says 'She Won't Defend Him' : Tari Taribo's Blog  https://t.co/muOxh0GhzR
2,Police Road rage led to bat attack Muslim teen"s death. #D20 https://t.co/dql1QMWxu5 https://t.co/zIp4R9xql7
2,As Piers Morgan would say "damn well respect the Koran"  Theresa May will attack the Internet &amp; free speech. But n… https://t.co/zrveN1aihB
2,@nathanlean I write for "anti-Muslim hate sites" along with Pamela @PamelaGeller.  And you are a lackey for Saudi Arabia.
2,@i_D7Oo @evanrender @CNN Really why do you think time after time after time Muslims commit terrorist attacks if it… https://t.co/Njl8UkcOCo
2,In Brussels Belgium another attack by an Islamic terrorist.  https://t.co/qD3uMiW4E6
2,They also kill black people and get away with it so…
2,The incident outside the mosque wasn't terrorism by most accepted definitions. #FinsburyPark
2,@mescalinesun Don't hate my parents. just found that there is not a single convincing reason to think Islam is true… https://t.co/yZObxnPZtq
2,Qui Radio Londra: Finsbury Park attack: 'My dad got hit' https://t.co/zqMzlTjEa3
2,To Muslim People In The UK: I'm sorry beyond words that such an awful climate of hate has been bred in this country I'll always support you
2,|After Finsbury Park Britain must tackle its preachers of anti-Muslim hate || Nesrine Malik https://t.co/rQiVMFp6LZ|
2,Police Are Investigating If The Muslim Teen Who Was Killed In A Road Rage Attack Was Also Raped https://t.co/zrN0yVfQzZ
2,Too bad Great Britain doesn't have the death penalty for this domestic terrorist. This attack only helps the Islamist Cause. #FinsburyPark
2,'As Africa Faces More Terrorism Experts Point to Saudi-spread of Fundamentalist Islam'  https://t.co/T1CCYGpvOu
2,After the London Bridge attack Murdoch's media called for 'less Islam'. In fact we need less Murdoch. Join the call! https://t.co/d2Iyzaee0c
2,@washingtonpost I guessing it's no different when Islamic terrorists strikes and kill Christians during Holy Days.
2,@Henndrixxx I'm not trying to defend the murderer I think it should be cleared up bc of how the attack being Islam… https://t.co/7C4TJWkyy4
2,@Alii_iii Agreed our government funds terrorism. Islam also breeds terrorism. Vilifying one does not defend the other.
2,Does Attack Justify Crackdown? https://t.co/rSBuVDRpWf https://t.co/Ta6rJPqiBj
2,Always good hearing of a failed attack where the only cunt dead is the islamic terrorist trying to blow cunts up 🖕🏻#fail #brusselsattack
2,Muslim Peace March Against Terrorism Attracts More Journalists than Participants https://t.co/lruXJJMxR2
2,And yet another Muslim terror attack.  ‘Allahu Akbar!’ Brussels Police Shoot Suicide Bomber at Central Station  https://t.co/4jCy1yJqvj
2,How can we prevent behavioral impact of W.S. myth by ONLY attacking Black people compromised by it? Attack the compromiser! Or R U scared?
2,And that's the story of why I how I started to hate gay bars. *Flies away on a magical goat*
2,Need updated Jeff Foxworthy for terrorism. "If you're outraged about the London Bridge attack but not #FinsburyPark you might be a bigot."
2,#GE2017 Finsbury Park terror suspect 'planned to attack' Muslim march in London but was too late it is claimed https://t.co/ioyS29Siug
2,Trump DON'T TWEET about the WHITE MALE TERROR ATTACK ON THE MOSQUE? he only tweets when MUSLIM'S ATTACK WHITES # HE DON'T CARE FOR MUSLIMS!
2,@burns6599 @dgebler @nate_bowling @Zakuani11 @Kaepernick7 @SoundersFC Yes  like saying because a black person kill… https://t.co/eFQ5sY1RAW
2,Boss of Finsbury Park attack van hire firm slams son for vile message https://t.co/zbEvhGg17l FFS! Vile ignorant wee shite.
2,ok so ?? mamamoo and blackpink are coming back on the same day both at 6 pm ?? how can my gay ass handle that im gonna die
2,@remybonnaffe Brussels Central Station incident: Islamic Terrorist neutralized https://t.co/ytaSGe39Ev
2,Champs-Elysees car attack: Car rams police van suspect dead - https://t.co/SHJ3jIv2Ql
2,VERY MUCH worth watching+absorbing - #Finsbury Mosque attack (one demented man in a van is not a #terrorist) https://t.co/PjfSqZnNrg
2,Have you ever seen a "Muslim" terrorist with a simple name? Nah it's always something extra like Ahmed Bagdadijdjdj 3wa7 the 3rd.
2,@thehill Not sure he's eligible you know the whole ban on gay men giving blood and all. https://t.co/zBdUkIy1oo
2,Germany rape case: Immigrant attack suspects identified in court https://t.co/0L6hwyBzfq
2,Radical Islam has committed HALF an attack in #Brussels 😐
2,Man charged with 'terrorism' over van attack on Muslims [Kurdiu] https://t.co/heiwx9HYob
2,Do us black men hate black women as much as Twitter says we do?
2,Car ploughs into police van in Paris Champs-Elysees ‘attack’ https://t.co/vTgfYxXbmj #newsgistng https://t.co/eRnONZ1rOz
2,More disabled people are still going to die under the current policies. More working people are going to be forced to use food banks.
2,#USA #BREAKING #NEWS click here 👉 https://t.co/ovdc1secTz 👈 #WORLD NEWS World News Finsbury Park Attack Reinforces… https://t.co/Rg6Df75JcB
2,The toxic left claims Islamic terrorism doesn't exist but says in the same breath that 'right-wing' terrorism is a problem. #cdnpoli
2,@itvnews Problem with with militant Islamic terrorism in time the victims become the avengers. Violence breeds violence.
2,P sure I've retweeted this before but it's always a good reminder. Hate from any side is not ok. https://t.co/eYkOMplI2P
2,Whites outnumber blacks 6-1 in America. If race weren't a factor cops would kill 6 times as many whites not less… https://t.co/QNvfCMgoqb
2,Blacks = rapists &amp; violent people  Muslims = terrorists  Whites = serial killers. When is the name tagging gonna stop people?
2,I wish Niggas leave me alone. Im gay im gay I'm G A Y. Sheesh 😭😭
2,@nytimesworld Another big victory for pro-migrant politics: It burns like the popular building that hosts migrants. #khan #corbyn
0,Choudry these are normal muslims really so we can all burn in hell very ordinary behaviour indeed bang em all away https://t.co/eM2oOBJbZi
0,@NBCNews @MSNBC Twin Muslim terrorist attack against Republicans and London today. Trump is right keep the MUSLIM… https://t.co/ORfrLUC0Ei
0,Islam is pure Evil.  That's not hate it's just a fact. https://t.co/2bMfcLoNim
0,@V_of_Europe Fuck Merkel and her Muslim loving cohorts.
0,Again Fuck CEMB. The white people with no Muslim background can have the ex-muslim forum. If that makes me a racist. So be it.
0,@NBCNews @MSNBC Twin Muslim terrorist attack against Republicans and London today. Trump is right keep the MUSLIM… https://t.co/AIIPd7e0S1
0,So a building full of burning people. is in fact all about how wonderful Islam is eh @BBCNews?
0,@thelawanon @KimFromMS @MICHELL59952525 @tomwoods55 islam is not a religion
0,Ex Islam-Follower Says Allah Is A Terrorist Islam Must Be Stopped At All Cost.flv. https://t.co/iXYgDp0KlO https://t.co/WJChdk4NpV
0,All #Wahhabi #Muslim are Potential #Terrorists  https://t.co/9xh4ffLpT5 #Wahhabism #SaudiArabia #Islam #Quran #ISIS https://t.co/5OqZUnyBQ7
0,Muslims Celebrate London Tower Fire (Despite Many of the Victims Being Muslim) https://t.co/E4EgkK36RB
2,The #Quran incites all of its followers to kill non Muslims. It's hardly an "extreme" Muslim who blows themselves up. Just a #QuranFollower
0,This is what happens #France when you let Muslims rule your country. The more you let in the worse it gets. Same t… https://t.co/PX6hJWukNb
0,Matt Walsh: The LGBT agenda is an active threat to our children https://t.co/vce9cDYMhC via @MattWalshBlog @theblaze
0,https://t.co/Jo1cJHsVKI arent female and transvesitie and sexually submisive and muslim doctors wonderful they have killed humans at lastyay
2,Lone Wolf Not terrorist as he's not a Muslim!!!!! https://t.co/aLdS24CNlv
2,Another lie you say?  But hey at least we'll have the govt patrolling Muslim neighborhoods now. So worth it. https://t.co/ncva2ceB9R
2,This nigga said American black women are regular  So Beyonce Hale Berry Angela Bassett etc are regular.  BOY BYE https://t.co/9WcavXYarL
2,Violent History of Islam https://t.co/MF47FTsR8k
2,Black people tend to loose there mind in extremely hot weather
2,May've fired 50 rounds to massacre&amp; shot a congressman staffers...but dont worry: He's just a non-Muslim white wit… https://t.co/rGNbLpJOFK
0,How can anyone look favourably on #Islam when there are so many threats? Presumably it was not #ISIS who made the t… https://t.co/zYVpP1eMZB
2,nigga didn't become an artist to cater to people and what y'all think he should've called him self lol https://t.co/DSoZnwioLH
2,@charliespiering David duke is a bigot against Jews but Islam calls for killing Jews and all non muslims that the D… https://t.co/nXbBRjbza7
2,Are you all REALLY SURE you want more of these types here? Berlin migrant jailed for fire attack on homeless man. https://t.co/Tdqisr9vPK
2,YES!  Ban Sharia Law. It is ILLEGAL and INCOMPATIBLE WITH THE US CONSTITUTION. https://t.co/LxuWWvbZJH
2,It doesn't get easier for the @lionsofficial as they look to bounce back from their loss to the Highlanders against… https://t.co/vuz0aIfxLb
2,LNP have become ALP Now using Mothers of disabled children as political fodder.  #QT Never thought we would see the day. #SENATEQT #PMAGENDA
2,@AP @SpeakerRyan "an attack on one of us is attack on all of us" offer not valid for blacks Muslims LGBTQ women or poor people
2,one time i became a lesbian -random lady getting her hair done next to me
2,Alpinestars Luc Jacket Sport-Riding Black Men Textile Reflective p/n 2820-3462 https://t.co/rLAcqAKoV9
2,@RobinMeade @HLNTV So does a white male with an AR15 get described as a suspect or shooter or terrorist or criminal… https://t.co/FM1vptW7wx
2,https://t.co/c7pk1ghX5s #shoes Nike Men's Toki Leather Shoes Black/Black/White 8.5 https://t.co/IUn0Yrv8iP
